exercise_slug,exercise_name,archetype,reminder_number,type,original_path,original_name,new_name,size_mb,target_path,cloudflare_url
centering-practice,Centering Practice,intellectual,1,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN STRIPPER- BULGE & HALF NAKED/Club Progresso/MSU-130208-ProgressoClub-MuscledCopStripperOnStage.mp4,MSU-130208-ProgressoClub-MuscledCopStripperOnStage.mp4,centering-practice_reminder_intellectual_1.mp4,21.2,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/centering-practice_reminder_intellectual_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/centering-practice_reminder_intellectual_1.mp4
centering-practice,Centering Practice,intellectual,2,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/STRIPPER PORN- MIX/MSU-160502-Maskurbate-PromoVideo-PeepShow.mp4,MSU-160502-Maskurbate-PromoVideo-PeepShow.mp4,centering-practice_reminder_intellectual_2.mp4,21.21,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/centering-practice_reminder_intellectual_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/centering-practice_reminder_intellectual_2.mp4
centering-practice,Centering Practice,intellectual,3,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/STUDIO- CAN-AM- STRIPPER FANTASY/MSU-101108-StripperFantasy-YoungBlondStripper-2.mp4,MSU-101108-StripperFantasy-YoungBlondStripper-2.mp4,centering-practice_reminder_intellectual_3.mp4,21.27,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/centering-practice_reminder_intellectual_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/centering-practice_reminder_intellectual_3.mp4
present-moment,Present Moment,bro,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-KM ZERO CLUB/MSU-180415-KMZero-MuscledStripperShowsHardCock-2.mp4",MSU-180415-KMZero-MuscledStripperShowsHardCock-2.mp4,present-moment_reminder_bro_1.mp4,21.29,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/present-moment_reminder_bro_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/present-moment_reminder_bro_1.mp4
present-moment,Present Moment,bro,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-KM ZERO CLUB/MSU-180422-KMZero-ThreeMuscledStrippersShowHardCocks.mp4",MSU-180422-KMZero-ThreeMuscledStrippersShowHardCocks.mp4,present-moment_reminder_bro_2.mp4,18.7,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/present-moment_reminder_bro_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/present-moment_reminder_bro_2.mp4
present-moment,Present Moment,bro,3,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/FILM CUTSCENES/MSU-131124-FreierFall-2-HotSexScene.mp4,MSU-131124-FreierFall-2-HotSexScene.mp4,present-moment_reminder_bro_3.mp4,21.32,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/present-moment_reminder_bro_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/present-moment_reminder_bro_3.mp4
present-moment,Present Moment,sergeant,1,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- NON LATIN STRIPPER- BULGE & HALF NAKED/MSU-161211-HotGymnastEroticStripper-Show4-YingAsYong.mp4,MSU-161211-HotGymnastEroticStripper-Show4-YingAsYong.mp4,present-moment_reminder_sergeant_1.mp4,21.33,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/present-moment_reminder_sergeant_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/present-moment_reminder_sergeant_1.mp4
present-moment,Present Moment,sergeant,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-PUBLIC VOVEUR/MSU-131201-SexyGoGoDancerWithBoner.mp4",MSU-131201-SexyGoGoDancerWithBoner.mp4,present-moment_reminder_sergeant_2.mp4,21.41,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/present-moment_reminder_sergeant_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/present-moment_reminder_sergeant_2.mp4
present-moment,Present Moment,sergeant,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/CANADIAN STRIP SEARCH/MSU-100517-GreatCanadianStripSearch-09.mp4",MSU-100517-GreatCanadianStripSearch-09.mp4,present-moment_reminder_sergeant_3.mp4,21.42,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/present-moment_reminder_sergeant_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/present-moment_reminder_sergeant_3.mp4
present-moment,Present Moment,intellectual,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-KM ZERO CLUB/MSU-180821-KMZero-HotStripperTakesAllOffOnStage.mp4",MSU-180821-KMZero-HotStripperTakesAllOffOnStage.mp4,present-moment_reminder_intellectual_1.mp4,21.44,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/present-moment_reminder_intellectual_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/present-moment_reminder_intellectual_1.mp4
present-moment,Present Moment,intellectual,2,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- HUSTLABALL- MIX/MSU-100614-HustlaballLondon2010.mp4,MSU-100614-HustlaballLondon2010.mp4,present-moment_reminder_intellectual_2.mp4,18.53,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/present-moment_reminder_intellectual_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/present-moment_reminder_intellectual_2.mp4
present-moment,Present Moment,intellectual,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-EROTIC NORMAL MIX/msu-200430-hunkystripperslivestripshowinjockstraps-1.mp4",msu-200430-hunkystripperslivestripshowinjockstraps-1.mp4,present-moment_reminder_intellectual_3.mp4,18.49,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/present-moment_reminder_intellectual_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/present-moment_reminder_intellectual_3.mp4
self-compassion-movement,Self-Compassion Movement,bro,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/MATINEE PERVERT CIRCUIT PARTY & MILK BATH/MSU-180621-MatineeLaLecheGoGoDancers-2.mp4",MSU-180621-MatineeLaLecheGoGoDancers-2.mp4,self-compassion-movement_reminder_bro_1.mp4,21.51,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/self-compassion-movement_reminder_bro_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/self-compassion-movement_reminder_bro_1.mp4
self-compassion-movement,Self-Compassion Movement,bro,2,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/STUDIO- SHARPSHOOTER/MSU-100115-HunkyGymnastStrips-1.mp4,MSU-100115-HunkyGymnastStrips-1.mp4,self-compassion-movement_reminder_bro_2.mp4,18.42,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/self-compassion-movement_reminder_bro_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/self-compassion-movement_reminder_bro_2.mp4
self-compassion-movement,Self-Compassion Movement,bro,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-HUNG & SEE THRU BULGE/MSU-130830-HotBigBulgeGoGoDancer.mp4",MSU-130830-HotBigBulgeGoGoDancer.mp4,self-compassion-movement_reminder_bro_3.mp4,21.59,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/self-compassion-movement_reminder_bro_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/self-compassion-movement_reminder_bro_3.mp4
self-compassion-movement,Self-Compassion Movement,sergeant,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/CANADIAN STRIP SEARCH/MSU-100512-GreatCanadianStripSearch-06.mp4",MSU-100512-GreatCanadianStripSearch-06.mp4,self-compassion-movement_reminder_sergeant_1.mp4,21.6,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/self-compassion-movement_reminder_sergeant_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/self-compassion-movement_reminder_sergeant_1.mp4
self-compassion-movement,Self-Compassion Movement,sergeant,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-LATIN CLUB STRIPPERS/MSU-101001-TheFaceOfIbizaStrippers-2.mp4",MSU-101001-TheFaceOfIbizaStrippers-2.mp4,self-compassion-movement_reminder_sergeant_2.mp4,18.37,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/self-compassion-movement_reminder_sergeant_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/self-compassion-movement_reminder_sergeant_2.mp4
self-compassion-movement,Self-Compassion Movement,sergeant,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/REAL CAM, NON SCRIPTED, FASHION SHOW/JERK OFF & CRUISING/MSU-140105-CruisersCummingInPublicPark.mp4",MSU-140105-CruisersCummingInPublicPark.mp4,self-compassion-movement_reminder_sergeant_3.mp4,21.63,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/self-compassion-movement_reminder_sergeant_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/self-compassion-movement_reminder_sergeant_3.mp4
self-compassion-movement,Self-Compassion Movement,intellectual,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-EROTIC SUPER MIX/msu-230210-theblackroom-hotgogodancersstrokinghardcocks.mp4",msu-230210-theblackroom-hotgogodancersstrokinghardcocks.mp4,self-compassion-movement_reminder_intellectual_1.mp4,18.35,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/self-compassion-movement_reminder_intellectual_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/self-compassion-movement_reminder_intellectual_1.mp4
self-compassion-movement,Self-Compassion Movement,intellectual,2,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/FILM CUTSCENES/MSU-151203-CuatroLunas-FrontalNudityScene.mp4,MSU-151203-CuatroLunas-FrontalNudityScene.mp4,self-compassion-movement_reminder_intellectual_2.mp4,21.66,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/self-compassion-movement_reminder_intellectual_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/self-compassion-movement_reminder_intellectual_2.mp4
self-compassion-movement,Self-Compassion Movement,intellectual,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-SPARTACUS/msu-230320-spartacusclubmexico-musclestripperflashinghardcock.mp4",msu-230320-spartacusclubmexico-musclestripperflashinghardcock.mp4,self-compassion-movement_reminder_intellectual_3.mp4,18.33,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/self-compassion-movement_reminder_intellectual_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/self-compassion-movement_reminder_intellectual_3.mp4
stress-release-flow,Stress Release Flow,bro,1,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- ASIAN MIX/MSU-141031-HotAsianGoGoDancersLiveShow.mp4,MSU-141031-HotAsianGoGoDancersLiveShow.mp4,stress-release-flow_reminder_bro_1.mp4,18.31,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/stress-release-flow_reminder_bro_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/stress-release-flow_reminder_bro_1.mp4
stress-release-flow,Stress Release Flow,bro,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/SUPERMARTXE/MSU-100929-TelAvivGayPride2010-SuperMartXeParty-2.mp4",MSU-100929-TelAvivGayPride2010-SuperMartXeParty-2.mp4,stress-release-flow_reminder_bro_2.mp4,21.71,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/stress-release-flow_reminder_bro_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/stress-release-flow_reminder_bro_2.mp4
stress-release-flow,Stress Release Flow,bro,3,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN STRIPPER- BULGE & HALF NAKED/MSU-130705-TribalClub-SexyGoGoDancerInTightPants-1.mp4,MSU-130705-TribalClub-SexyGoGoDancerInTightPants-1.mp4,stress-release-flow_reminder_bro_3.mp4,21.72,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/stress-release-flow_reminder_bro_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/stress-release-flow_reminder_bro_3.mp4
stress-release-flow,Stress Release Flow,sergeant,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-KM ZERO CLUB/MSU-181130-KMZeroClub-CristianFen_Lautaro-FlashingHardCocksOnTheBar-1.mp4",MSU-181130-KMZeroClub-CristianFen_Lautaro-FlashingHardCocksOnTheBar-1.mp4,stress-release-flow_reminder_sergeant_1.mp4,18.27,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/stress-release-flow_reminder_sergeant_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/stress-release-flow_reminder_sergeant_1.mp4
stress-release-flow,Stress Release Flow,sergeant,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/REAL CAM, NON SCRIPTED, FASHION SHOW/YOUTUBE/MSU-130628-DaveyWavey-HowToBeAGoGoDancerParody.mp4",MSU-130628-DaveyWavey-HowToBeAGoGoDancerParody.mp4,stress-release-flow_reminder_sergeant_2.mp4,21.73,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/stress-release-flow_reminder_sergeant_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/stress-release-flow_reminder_sergeant_2.mp4
stress-release-flow,Stress Release Flow,sergeant,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/SUPERMARTXE/MSU-120314-SuperMartXeHardStripper.mp4",MSU-120314-SuperMartXeHardStripper.mp4,stress-release-flow_reminder_sergeant_3.mp4,18.24,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/stress-release-flow_reminder_sergeant_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/stress-release-flow_reminder_sergeant_3.mp4
stress-release-flow,Stress Release Flow,intellectual,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-KM ZERO CLUB/MSU-180108-KMZeroClub-HotMuscledStripperShowsHardCock-1.mp4",MSU-180108-KMZeroClub-HotMuscledStripperShowsHardCock-1.mp4,stress-release-flow_reminder_intellectual_1.mp4,21.8,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/stress-release-flow_reminder_intellectual_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/stress-release-flow_reminder_intellectual_1.mp4
stress-release-flow,Stress Release Flow,intellectual,2,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/FILM CUTSCENES/MSU-100913-AmericanVirgin-MaleStripper.mp4,MSU-100913-AmericanVirgin-MaleStripper.mp4,stress-release-flow_reminder_intellectual_2.mp4,18.16,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/stress-release-flow_reminder_intellectual_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/stress-release-flow_reminder_intellectual_2.mp4
stress-release-flow,Stress Release Flow,intellectual,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-KM ZERO CLUB/MSU-180331-KMZero-MuscledStripperShowsHardBulge.mp4",MSU-180331-KMZero-MuscledStripperShowsHardBulge.mp4,stress-release-flow_reminder_intellectual_3.mp4,21.84,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/stress-release-flow_reminder_intellectual_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/stress-release-flow_reminder_intellectual_3.mp4
morning-mindfulness,Morning Mindfulness,bro,1,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/STRAIGHT BAR- MAGIC MIKE & ALIKE/MSU-161128-MagicMikeStripperGroup-LadiesNightShow.mp4,MSU-161128-MagicMikeStripperGroup-LadiesNightShow.mp4,morning-mindfulness_reminder_bro_1.mp4,18.15,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/morning-mindfulness_reminder_bro_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/morning-mindfulness_reminder_bro_1.mp4
morning-mindfulness,Morning Mindfulness,bro,2,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/SEX & JERK OFF SHOW/MSU-190812-HotLiveRimmingSuckingOnStage.mp4,MSU-190812-HotLiveRimmingSuckingOnStage.mp4,morning-mindfulness_reminder_bro_2.mp4,18.12,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/morning-mindfulness_reminder_bro_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/morning-mindfulness_reminder_bro_2.mp4
morning-mindfulness,Morning Mindfulness,bro,3,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/STRIPPER PORN- MIX/MSU-100719-UnderwearStudInShower-1.mp4,MSU-100719-UnderwearStudInShower-1.mp4,morning-mindfulness_reminder_bro_3.mp4,18.12,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/morning-mindfulness_reminder_bro_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/morning-mindfulness_reminder_bro_3.mp4
morning-mindfulness,Morning Mindfulness,sergeant,1,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/STRIPPER PORN- MIX/MSU-110814-LiveFuckingAtRapConcert-2.mp4,MSU-110814-LiveFuckingAtRapConcert-2.mp4,morning-mindfulness_reminder_sergeant_1.mp4,21.89,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/morning-mindfulness_reminder_sergeant_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/morning-mindfulness_reminder_sergeant_1.mp4
morning-mindfulness,Morning Mindfulness,sergeant,2,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/STRAIGHT BAR- MAGIC MIKE & ALIKE/MSU-191130-RTL4Channel-LiveTVStripShowWithFullFrontalNudity.mp4,MSU-191130-RTL4Channel-LiveTVStripShowWithFullFrontalNudity.mp4,morning-mindfulness_reminder_sergeant_2.mp4,18.09,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/morning-mindfulness_reminder_sergeant_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/morning-mindfulness_reminder_sergeant_2.mp4
morning-mindfulness,Morning Mindfulness,sergeant,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-LATIN CLUB STRIPPERS/MSU-180415-ClubViccenzaDisco-HotStripperrShowsHardCock.mp4",MSU-180415-ClubViccenzaDisco-HotStripperrShowsHardCock.mp4,morning-mindfulness_reminder_sergeant_3.mp4,21.93,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/morning-mindfulness_reminder_sergeant_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/morning-mindfulness_reminder_sergeant_3.mp4
